"","NewTitle","Release_Date.x","Number","Movie_Title","Movie_Type","National_Spectator_Number","Running_Time","Revenue","Spectator_Number","Screen_Number","Play_Number","Movie_Category","Release_Date.y","Nationality_First","Distributor","Movie_Rate","Genre_Name","Genre1","Genre3","Genre3","Director_Name","Director1","Director3","Director3","Actor_Name","Actor1","Actor3","Actor3"
"3536","콩가네",2013-07-11,"3,828 ","콩가네","장편",755,NA,5451500,755,5,73,"다양성영화","2013-07-11","한국","프리비젼엔터테인먼트","청소년관람불가",2,"가족","코미디","",1,"남기웅","","",14,"김병옥","윤다경","심은진"
"65","7월32일",2010-04-22,"3,829 ","7월 32일","장편",754,NA,4605500,742,3,99,"다양성영화","2010-04-22","한국","㈜기억속의매미","청소년관람불가",1,"드라마","","",1,"진승현","","",23,"성혜림","박은수","김정균"
"3596","키핑멈",2006-07-14,"3,830 ","키핑 멈","장편",750,NA,5286000,787,2,92,"다양성영화","2006-07-14","영국","미디어소프트","15세관람가",2,"코미디","드라마","",1,"니올 존슨","","",4,"로완 앳킨슨","크리스틴 스콧 토마스","패트릭 스웨이즈"
"3990","피의만우절",2014-04-24,"3,831 ","피의 만우절","장편",750,NA,3750000,750,5,25,"일반영화","2014-04-24","스페인","씨네그루(주)다우기술","청소년관람불가",1,"공포(호러)","","",3,"로라 가르시아","마크 마르티네즈","카를로스 알론소",3,"마리오 마르쪼","샤롯 베가","알렉스 바틀로리"
"620","노원리브스",2013-08-29,"3,832 ","노 원 리브스","장편",748,NA,5199000,748,6,60,"일반영화","2013-08-29","미국","씨네그루(주)다우기술","청소년관람불가",2,"스릴러","공포(호러)","",1,"기타무라 류헤이","","",2,"루크 에반스","아델라이드크레멘스",""
"1946","산딸기",2013-05-16,"3,833 ","산딸기","장편",748,NA,6572000,850,1,70,"다양성영화","2013-05-16","스웨덴","㈜영화사 백두대간","12세이상관람가",1,"드라마","","",1,"잉마르 베리만","","",4,"빅터 소스트롬"," 빅토르 시에스트렘","비비 앤더슨"
"269","굿닥터",2012-12-06,"3,834 ","굿닥터","장편",747,NA,8382500,1561,19,210,"일반영화","2012-12-06","미국","(주)마인스 엔터테인먼트","청소년관람불가",1,"스릴러","","",1,"랜스 데일리","","",2,"올랜도 블룸","라일리 코프",""
"645","눈에게바라는것",2007-02-22,"3,835 ","눈에게 바라는 것","장편",747,NA,5034000,755,2,125,"일반영화","2007-02-22","일본","프리비젼엔터테인먼트","12세이상관람가",1,"드라마","","",1,"네기시 키치타로","","",2,"이세야 유스케","사토 코이치",""
"869","동백꽃",2005-09-16,"3,836 ","동백꽃","옴니버스",744,NA,4748500,743,4,87,"일반영화","2005-09-16","한국","㈜인디스토리","18세관람가",2,"드라마","멜로/로맨스","",3,"최진성","소준문","이송희일",5,"김왕근","황춘하","송주희"
"2031","세얼간이인도판",2011-08-18,"3,837 ","세 얼간이-인도판","장편",742,NA,37732000,4572,2,110,"다양성영화","2011-08-18","인도","필라멘트픽쳐스","12세이상관람가",1,"코미디","","",1,"라즈쿠마르 히라니","","",4,"아미르 칸","마드하반","셔먼 조쉬"
"3490","컨트롤",2014-01-09,"3,838 ","컨트롤","장편",740,NA,2990000,740,5,18,"일반영화","2008-10-30","영국","서울엠피필름(주)","15세이상관람가",2,"드라마","뮤지컬","",1,"안톤 코르빈","","",2,"샘 라일리","사만다 모튼",""
"3491","컨트롤",2014-01-09,"3,838 ","컨트롤","장편",740,NA,2990000,740,5,18,"일반영화","2014-01-09","홍콩","포커스 온","15세이상관람가",3,"액션","범죄","스릴러",1,"필국지","","",3,"오언조","임달화","야오천"
"4179","화이트스완",2013-12-19,"3,839 ","화이트 스완","장편",740,NA,2790000,690,5,21,"일반영화","2013-12-19","미국","포커스 온","15세이상관람가",3,"액션","스릴러","범죄",1,"로버트 크롬비","","",2,"크리스찬 슬레이터","소피아 스카이아",""
"1798","블러디쉐이크",2010-05-27,"3,840 ","블러디쉐이크","장편",733,NA,3299000,721,6,97,"다양성영화","2010-05-27","한국","㈜팜코리아미디어","청소년관람불가",4,"드라마","판타지","공포(호러)",1,"김지용","","",24,"전혜진","성혁","장성원"
"455","나는섹스중독자",2007-01-18,"3,841 ","나는 섹스중독자","장편",731,NA,4872000,742,2,83,"다양성영화","2007-01-18","미국","(주)이모션픽처스","청소년관람불가",1,"코미디","","",1,"카베 자헤디","","",2,"카베 자헤디","레베카 로드",""
"868","동경이야기",2014-08-16,"3,842 ","동경 이야기","장편",731,NA,6972400,869,4,30,"다양성영화","2014-08-16","일본","오드","전체관람가",1,"드라마","","",1,"오즈 야스지로","","",2,"치슈 류","히가시야마 치에코",""
"936","디아즈이피를지우지말라",2014-04-17,"3,843 ","디아즈: 이 피를 지우지 말라","장편",731,NA,4421000,814,5,15,"일반영화","2014-04-17","이탈리아","(주)미디어데이","청소년관람불가",1,"드라마","","",1,"다니엘레 비카리","","",2,"엘리오 게르마노","제니퍼 울리히",""
"4001","핑크",2012-03-15,"3,844 ","핑크","장편",730,NA,4738000,731,12,233,"다양성영화","2012-03-15","한국","(주)씨타마운틴픽쳐스","청소년관람불가",1,"드라마","","",1,"전수일","","",12,"이승연","서갑숙","이원종"
"3457","카트레이서",2005-04-29,"3,845 ","카트 레이서","장편",726,NA,5747000,1035,14,184,"일반영화","2005-04-29","독일","(주)다음미디어","전체관람가",1,"코미디","","",1,"스튜어트 길라드","","",2,"조니 그리핀","랜디 퀘이드",""
"3692","토스카",2013-04-13,"3,846 ","토스카","장편",723,NA,19779500,812,2,50,"다양성영화","2014-03-15","미국","(주)인스터피씨엠","12세이상관람가",1,"공연","","",1,"루크 본디","","",0,"","",""
"3693","토스카",2013-04-13,"3,846 ","토스카","장편",723,NA,19779500,812,2,50,"다양성영화","2013-04-13","독일","(주)케빈앤컴퍼니","전체관람가",1,"공연","","",1,"루크 본디","","",1,"요나스 카우프만","",""
"703","달려라타마코",2008-03-20,"3,847 ","달려라! 타마코","장편",722,NA,6298000,950,2,151,"일반영화","2008-03-20","일본","(주)영화사 진진","전체관람가",2,"코미디","드라마","",1,"신도 카제","","",1,"야마다 마이코","",""
"3003","유어프렌즈",2009-03-05,"3,848 ","유어 프렌즈","장편",716,NA,4998000,755,3,126,"일반영화","2009-03-05","일본","위드시네마","전체관람가",2,"드라마","멜로/로맨스","",1,"히로키 류이치","","",4,"이시바시 안나","키타우라 아유","요시타카 유리코"
"2597","어이그저귓것",2011-08-25,"3,849 ","어이그 저 귓것","장편",713,NA,5367200,713,7,134,"다양성영화","2011-08-25","한국","(주)영화사 진진","전체관람가",1,"드라마","","",1,"오멸","","",9,"문석범","오영순","양정원"
"4150","호스텔",2007-12-06,"3,850 ","호스텔","장편",713,NA,4985000,713,1,33,"일반영화","2007-12-06","미국","한국소니픽쳐스릴리징브에나비스타영화㈜","18세관람가",1,"공포(호러)","","",1,"일라이 로스","","",2,"제이 헤르난데즈","데릭 리차드슨",""
"2492","안녕사요나라",2005-11-25,"3,851 ","안녕, 사요나라","장편",712,NA,4202000,675,4,73,"다양성영화","2005-11-25","한국","아트플러스시네마네트워크,(사)한국독립영화협회","12세관람가",1,"다큐멘터리","","",2,"김태일","가토 쿠미코","",1,"후루카와 마사키","",""
"1092","레저베이션로드",2009-01-29,"3,852 ","레저베이션 로드","장편",711,NA,4863500,698,2,90,"다양성영화","2009-01-29","미국","(주)영화사구안","12세이상관람가",2,"드라마","스릴러","",1,"테리 조지","","",5,"호아킨 피닉스","마크 러팔로","제니퍼 코넬리"
"3729","트랜짓",2012-11-22,"3,853 ","트랜짓","장편",711,NA,4955500,711,6,63,"일반영화","2012-11-22","미국","(주)팝엔터테인먼트","청소년관람불가",2,"액션","스릴러","",1,"안토니오 니그렛","","",4,"제임스 카비젤","제임스 프레인","엘리자 베스 롬"
"2065","소녀검객아즈미대혈전",2004-06-25,"3,854 ","소녀 검객 아즈미 대혈전","장편",709,NA,3378500,538,3,45,"일반영화","2004-06-25","일본","(주)스폰지이엔티","18세관람가",1,"액션","","",1,"기타무라 류헤이","","",3,"우에토 아야","오다기리 조","타케나카 나오토"
"753","더로드",2005-09-01,"3,855 ","더 로드","장편",708,NA,2274000,338,1,53,"일반영화","2010-01-07","미국","에스케이텔레콤(주)","15세이상관람가",3,"SF","드라마","스릴러",1,"존 힐코트","","",3,"비고 모텐슨","샤를리즈 테론","코디 스밋 맥피"
"754","더로드",2005-09-01,"3,855 ","더 로드","장편",708,NA,2274000,338,1,53,"일반영화","2005-09-01","미국","미디어필름인터내셔날(주)","15세관람가",1,"스릴러","","",1,"페브릭 카네파","","",1,"레이 와이즈","",""
"2850","왕립우주군오네아미스의날개",2007-10-18,"3,856 ","왕립우주군-오네아미스의 날개 ","장편",706,NA,4693000,680,4,133,"다양성영화","2007-10-18","일본","(주)이모션픽처스","15세이상관람가",3,"애니메이션","드라마","SF",1,"야마가 히로유키","","",0,"","",""
"1751","뷰티풀차일드",2013-11-28,"3,857 ","뷰티풀 차일드","장편",703,NA,4478000,674,6,102,"다양성영화","2013-11-28","한국","(주)씨타마운틴픽쳐스","전체관람가",1,"다큐멘터리","","",1,"이성수","","",1,"이성수","",""
"2255","스프링브레이커스",2013-07-25,"3,858 ","스프링 브레이커스","장편",703,NA,6612000,818,2,65,"다양성영화","2013-07-25","미국","(주)누리픽쳐스","청소년관람불가",3,"코미디","드라마","범죄",1,"하모니 코린","","",4,"제임스 프랭코","셀레나 고메즈","바네사 허진스"
"1367","메트로마지막탈출",2014-02-13,"3,859 ","메트로: 마지막 탈출","장편",700,NA,2880000,700,5,70,"일반영화","2014-02-13","러시아","㈜싸이더스픽쳐스","15세이상관람가",2,"액션","스릴러","",1,"안톤 메거딕체브","","",1,"세르게이 푸스케팔리스","",""
"3202","점프아쉰",2012-04-19,"3,860 ","점프 아쉰","장편",696,NA,5231900,696,10,152,"다양성영화","2012-04-19","대만","찬란","15세이상관람가",1,"드라마","","",1,"린 유시엔","","",2,"펑위옌","임진희",""
"1862","빗자루금붕어되다",2010-09-30,"3,861 ","빗자루, 금붕어 되다","장편",694,NA,4822500,683,6,147,"다양성영화","2010-09-30","한국","(주)마노엔터테인먼트","15세이상관람가",1,"드라마","","",1,"김동주","","",6,"유순웅","김재록","최유진"
"2570","어둠속의빛",2013-04-11,"3,862 ","어둠 속의 빛 ","장편",693,NA,5186000,800,7,121,"다양성영화","2013-04-11","폴란드","(주)씨타마운틴픽쳐스","청소년관람불가",1,"드라마","","",1,"아그네츠카 홀란드","","",4,"로버트 비엑키에비츠","벤노 퓨어만","아그니에슈카 그로호브스카"
"1492","미스터컴퍼니",2014-02-27,"3,863 ","미스터 컴퍼니","장편",690,NA,4620800,690,10,151,"다양성영화","2014-02-27","한국","㈜인디스토리","12세이상관람가",1,"다큐멘터리","","",1,"민환기","","",1,"김진화","",""
"422","깔깔깔희망버스",2012-09-27,"3,864 ","깔깔깔 희망버스","장편",689,NA,4640400,691,7,125,"다양성영화","2012-09-27","한국","(주)씨타마운틴픽쳐스","15세이상관람가",1,"다큐멘터리","","",1,"이수정","","",2,"김선미","박성미",""
"3586","클리어링",2005-01-07,"3,865 ","클리어링","장편",686,NA,5236000,752,3,50,"일반영화","2005-01-07","독일","이십세기폭스필름코퍼레이션","15세이상관람가",1,"드라마","","",1,"피터 얀 브루게","","",5,"로버트 레드포드","헬렌 밀렌","윌렘 데포"
"1655","베르테르",2014-07-12,"3,866 ","베르테르","장편",684,NA,15126000,684,2,29,"일반영화","2014-07-12","미국","(주)인스터피씨엠","전체관람가",1,"공연","","",0,"","","",0,"","",""
"3132","자유로운세계",2008-09-25,"3,867 ","자유로운 세계","장편",684,NA,5058000,742,2,122,"다양성영화","2008-09-25","영국","(주)영화사 진진","15세이상관람가",1,"드라마","","",1,"켄 로치","","",3,"줄리엣 엘리스","레스와프 쥬렉","커스턴 와렝"
"186","겨울냄새",2011-08-18,"3,868 ","겨울냄새","장편",682,NA,5461000,682,4,93,"다양성영화","2011-08-18","한국","크리에이티브컴즈(주)","전체관람가",1,"다큐멘터리","","",1,"전화성","","",1,"양성철","",""
"2405","아름다운유산",2011-04-14,"3,869 ","아름다운 유산","장편",678,NA,3397500,678,3,31,"일반영화","2011-04-14","한국","제나두엔터테인먼트","전체관람가",1,"드라마","","",1,"김창만","","",9,"김민수","이연재","김형규"
"2343","심장이뛰네",2011-07-28,"3,870 ","심장이 뛰네","장편",677,NA,4325500,677,5,142,"일반영화","2011-07-28","한국","(주)키노아이디엠씨","청소년관람불가",1,"드라마","","",1,"허은희","","",18,"변지연","원태희","유동숙"
"2629","에덴의선택",2013-05-09,"3,871 ","에덴의 선택","장편",677,NA,8166500,1092,8,124,"다양성영화","2013-05-09","미국","C무비","청소년관람불가",1,"드라마","","",1,"메건 그리피스","","",1,"제이미 정","",""
"3210","제5원소리마스터링감독판",2013-11-20,"3,872 ","제 5원소 리마스터링 감독판","장편",677,NA,2060000,677,4,27,"일반영화","2013-11-20","프랑스","(주)팝엔터테인먼트","15세이상관람가",3,"SF","액션","어드벤처",1,"뤽 베송","","",3,"브루스 윌리스","밀라 요보비치","게리 올드만"
"3474","캠퍼스S커플",2014-05-15,"3,873 ","캠퍼스 S 커플","장편",677,NA,4728000,677,1,31,"일반영화","2014-05-15","한국","(주)액티버스엔터테인먼트","청소년관람불가",3,"멜로/로맨스","드라마","코미디",1,"송창용","","",5,"최필립","문보령","서효명"
"1025","러브",2012-08-09,"3,874 ","러브","장편",676,NA,5205500,676,6,76,"다양성영화","2012-08-09","대만","(주)에스와이코마드","15세이상관람가",3,"드라마","멜로/로맨스","코미디",1,"유승택","","",6,"조미","서기","조우정"
"248","관타나모로가는길",2007-08-23,"3,875 ","관타나모로 가는 길","장편",674,NA,6449000,984,1,63,"다양성영화","2007-08-23","영국","스폰지","15세이상관람가",1,"드라마","","",2,"마이클 윈터바텀","매트 화이트크로스","",2,"리즈 아메드","스티븐 베킹햄",""
"1715","부에노스아이레스1977",2007-08-15,"3,876 ","부에노스 아이레스 1977","장편",672,NA,2720000,397,2,89,"일반영화","2007-08-15","아르헨티나","(주)유레카픽쳐스","15세이상관람가",1,"스릴러","","",1,"아드리안 캐타노","","",2,"로드리고 드 라 세르나","파블로 에카리",""
"1075","레볼루션아일랜드",2013-05-29,"3,877 ","레볼루션 아일랜드","장편",668,NA,3340000,668,3,7,"일반영화","2013-05-29","러시아","(주)수키픽쳐스","15세이상관람가",3,"SF","액션","어드벤처",1,"표도르 본다르추크","","",2,"바실 스테파노프","율리아 스니기르",""
"1637","버크앤헤어",2013-05-22,"3,878 ","버크 앤 헤어","장편",668,NA,3340000,668,5,9,"일반영화","2013-05-22","영국","(주)수키픽쳐스","청소년관람불가",3,"코미디","스릴러","범죄",1,"존 랜디스","","",3,"사이몬 페그","앤디 서키스","아일라 피셔"
"819","데이워치",2007-11-08,"3,879 ","데이 워치  ","장편",667,NA,4453000,667,2,65,"일반영화","2007-11-08","러시아","이십세기폭스필름코퍼레이션","15세이상관람가",4,"액션","공포(호러)","판타지",1,"티무르 베크맘베토브","","",2,"콘스탄틴 카벤스키","마리아 포로시나",""
